season,week,celebrity_name,fan_vote_share,fan_rank,mean,std,cv,ci_low,ci_high,ci_width,judge_total,eliminated,week_type,regime
16,4,Ingo Rademacher,0.09630969218027222,6.0,0.09630969218027222,0.06307814176039535,0.6549511297038594,0.013083460651592764,0.2514187872223395,0.23833532657074674,23.0,False,single_elim,percent
16,4,Zendaya,0.10388490154122698,7.0,0.10388490154122698,0.08040786834842108,0.7740091878424711,0.008430902163653348,0.3361766958713316,0.32774579370767826,26.0,False,single_elim,percent
16,4,Victor Ortiz,0.11076669377369018,3.0,0.11076669377369018,0.08190372629802908,0.7394255749063504,0.01161747127783699,0.31303620998544057,0.3014187387076036,18.0,False,single_elim,percent
16,4,Alexandra Raisman,0.10977435348119624,4.0,0.10977435348119624,0.0724122491428253,0.6596463270381684,0.024491390263095176,0.28409804249384246,0.2596066522307473,27.0,False,single_elim,percent
16,4,Jacoby Jones,0.09061669496435795,2.0,0.09061669496435795,0.055178187955524746,0.6089185653519585,0.01047038978092887,0.2330460391947941,0.22257564941386523,24.0,False,single_elim,percent
16,4,D. L. Hughley,0.11904394934723035,10.0,0.11904394934723035,0.07751675694201243,0.6511608301132009,0.012865874251784721,0.28733689752087266,0.27447102326908795,21.0,False,single_elim,percent
16,4,Andy Dick,0.11154876060074281,8.0,0.11154876060074281,0.07609257926742419,0.6821463437999224,0.006915349266330346,0.29248230399595415,0.2855669547296238,21.0,False,single_elim,percent
16,4,Kellie Pickler,0.10131823684686384,1.0,0.10131823684686384,0.06762863198123699,0.6674872561857221,0.01470710150994094,0.2711220598906788,0.25641495838073786,26.0,False,single_elim,percent
16,4,Lisa Vanderpump,0.05446566796538654,5.0,0.05446566796538654,0.03634138550671628,0.6672347333202285,0.006909740971099382,0.13698223542880753,0.13007249445770813,18.0,True,single_elim,percent
16,4,Sean Lowe,0.10227104929903286,9.0,0.10227104929903286,0.06748489300412709,0.6598631127839515,0.010489458425327603,0.25061487261681836,0.24012541419149075,20.0,False,single_elim,percent
16,5,Ingo Rademacher,0.10788718404446972,3.0,0.10788718404446972,0.07105512042053386,0.6586057554842221,0.013896654439389786,0.2875317326047117,0.2736350781653219,21.0,False,single_elim,percent
16,5,Zendaya,0.1093776884492705,4.0,0.1093776884492705,0.0700962885736366,0.640864599566491,0.012138900094547192,0.2940891625988982,0.281950262504351,29.0,False,single_elim,percent
16,5,Victor Ortiz,0.1463083506613959,5.0,0.1463083506613959,0.09271483296540477,0.6336947445782294,0.016081317249778862,0.35504267991008914,0.3389613626603103,21.0,False,single_elim,percent
16,5,Alexandra Raisman,0.12784068324470022,8.0,0.12784068324470022,0.06547835354378773,0.5121871366037423,0.025048551592515008,0.275565901180539,0.25051734958802396,25.0,False,single_elim,percent
16,5,Jacoby Jones,0.11940646687315906,2.0,0.11940646687315906,0.08362610695827723,0.7003482229909309,0.011805991414154261,0.316748894507426,0.3049429030932717,26.0,False,single_elim,percent
16,5,D. L. Hughley,0.05225807486164796,9.0,0.05225807486164796,0.03545653508812863,0.6784891160677095,0.004667665963070022,0.13831551005625223,0.1336478440931822,18.0,True,single_elim,percent
16,5,Andy Dick,0.10860110457262354,7.0,0.10860110457262354,0.07544446323554758,0.694693331738879,0.019972441731331756,0.26830805948852154,0.2483356177571898,18.0,False,single_elim,percent
16,5,Kellie Pickler,0.11906592376763028,1.0,0.11906592376763028,0.077392680166379,0.6499985693003074,0.006920278739153289,0.28073711163148246,0.27381683289232917,27.0,False,single_elim,percent
16,5,Sean Lowe,0.10925452352510275,6.0,0.10925452352510275,0.07246558672351659,0.6632731013699338,0.013334335661801085,0.2667462749805205,0.2534119393187194,24.0,False,single_elim,percent
16,6,Ingo Rademacher,0.1327669000291107,5.0,0.1327669000291107,0.07869536827640831,0.5927333409146412,0.02505767444038485,0.28938931115428684,0.264331636713902,23.0,False,single_elim,percent
16,6,Zendaya,0.12441618096538161,4.0,0.12441618096538161,0.06375514130757326,0.5124344820877397,0.023006305800979378,0.24663717394717957,0.2236308681462002,25.5,False,single_elim,percent
16,6,Victor Ortiz,0.052688364240780536,7.0,0.052688364240780536,0.03761246095323981,0.7138665514451726,0.003578958846009901,0.14237760921299195,0.13879865036698205,20.0,True,single_elim,percent
16,6,Alexandra Raisman,0.14907812043638977,1.0,0.14907812043638977,0.08960249929215906,0.6010439289800894,0.015977828102567357,0.34889166972729496,0.3329138416247276,26.0,False,single_elim,percent
16,6,Jacoby Jones,0.16985558321358543,2.0,0.16985558321358543,0.08900478716546031,0.5240027170678322,0.03541519506008876,0.3713596189967367,0.3359444239366479,22.5,False,single_elim,percent
16,6,Andy Dick,0.11393364747541863,6.0,0.11393364747541863,0.07509319805464072,0.6590958830220248,0.014247699659327408,0.27688012149504054,0.2626324218357131,21.5,False,single_elim,percent
16,6,Kellie Pickler,0.14559048695862306,8.0,0.14559048695862306,0.0973863254330842,0.6689058289493247,0.01993243064859197,0.3975373608299718,0.37760493018137986,27.0,False,single_elim,percent
16,6,Sean Lowe,0.11167071668071028,3.0,0.11167071668071028,0.061874807631503104,0.5540826585093721,0.00610324167433407,0.25571659018482595,0.24961334851049188,23.0,False,single_elim,percent
16,7,Ingo Rademacher,0.15959022247832827,7.0,0.15959022247832827,0.07832316857270614,0.49077673623936735,0.03592295259093187,0.31039967171797916,0.2744767191270473,25.0,False,single_elim,percent
16,7,Zendaya,0.12367284974468552,6.0,0.12367284974468552,0.0718329162172316,0.5808301200097106,0.023852524283244157,0.2838952961837085,0.2600427719004644,30.0,False,single_elim,percent
16,7,Alexandra Raisman,0.15630872892291983,1.0,0.15630872892291983,0.07974418243354091,0.5101710117663862,0.049478654829225095,0.3189320114920289,0.2694533566628038,32.0,False,single_elim,percent
16,7,Jacoby Jones,0.14467966419445655,3.0,0.14467966419445655,0.08128673234245593,0.561839376244464,0.023119696015509776,0.31349220979190506,0.2903725137763953,27.0,False,single_elim,percent
16,7,Andy Dick,0.07486189110391199,4.0,0.07486189110391199,0.05206747014658189,0.6955136893984993,0.010111864106875753,0.22637000319585082,0.21625813908897507,17.0,True,single_elim,percent
16,7,Kellie Pickler,0.16948728949544442,2.0,0.16948728949544442,0.09671942814184543,0.5706588875939232,0.026764069392482395,0.40263993598053416,0.3758758665880518,29.0,False,single_elim,percent
16,7,Sean Lowe,0.17139935406025342,5.0,0.17139935406025342,0.0846186522321882,0.4936929467836397,0.052199933119549256,0.36142311509628366,0.30922318197673443,24.0,False,single_elim,percent
16,8,Ingo Rademacher,0.1824467115898223,5.0,0.1824467115898223,0.09769346315163956,0.5354629976435433,0.05429593275712116,0.4598946944916126,0.4055987617344914,24.0,False,single_elim,percent
16,8,Zendaya,0.15085146561033846,1.0,0.15085146561033846,0.09113272932286509,0.6041222661890211,0.019896345199243822,0.35720314953457,0.33730680433532617,29.0,False,single_elim,percent
16,8,Alexandra Raisman,0.15862973740778494,4.0,0.15862973740778494,0.09284063815527482,0.5852662912634433,0.024616729506391107,0.3546100515942406,0.3299933220878495,28.0,False,single_elim,percent
16,8,Jacoby Jones,0.1810260034416013,3.0,0.1810260034416013,0.10852742477609402,0.5995129023060684,0.042252331595176516,0.42750947516302457,0.38525714356784807,26.0,False,single_elim,percent
16,8,Kellie Pickler,0.2442953773632334,2.0,0.2442953773632334,0.12513007929348963,0.5122081334196419,0.04342336792920506,0.5108573666253212,0.4674339986961162,27.5,False,single_elim,percent
16,8,Sean Lowe,0.08275070458721942,6.0,0.08275070458721942,0.042514231453644157,0.5137627723454341,0.014001402404393098,0.16684205488225057,0.15284065247785747,21.0,True,single_elim,percent
16,9,Ingo Rademacher,0.08852735007932283,3.0,0.08852735007932283,0.05053028305212904,0.5707872533152055,0.009618300844157823,0.2020863204807786,0.19246801963662077,25.5,True,single_elim,percent
16,9,Zendaya,0.2086759526851829,5.0,0.2086759526851829,0.08344417438938548,0.3998744142564684,0.05640826207529498,0.3748002205916977,0.31839195851640273,27.5,False,single_elim,percent
16,9,Alexandra Raisman,0.2773159523482971,2.0,0.2773159523482971,0.12109150022018178,0.43665537143146543,0.07069186270494887,0.5176400522447775,0.4469481895398286,29.5,False,single_elim,percent
16,9,Jacoby Jones,0.19805154962073537,4.0,0.19805154962073537,0.09423529651543511,0.4758119623315877,0.049587117475426615,0.38917490118574827,0.33958778371032167,29.5,False,single_elim,percent
16,9,Kellie Pickler,0.22742919526646188,1.0,0.22742919526646188,0.10182129802210539,0.4477054841531598,0.05680388285553925,0.4720169272380139,0.41521304438247464,29.0,False,single_elim,percent
16,10,Zendaya,0.27124773960216997,4.0,0.27124773960216997,0.0,0.0,0.27124773960216997,0.27124773960216997,0.0,30.0,False,finals,percent
16,10,Alexandra Raisman,0.0054249547920434,1.0,0.0054249547920434,0.0,0.0,0.0054249547920434,0.0054249547920434,0.0,29.0,True,finals,percent
16,10,Jacoby Jones,0.18083182640144665,3.0,0.18083182640144665,0.0,0.0,0.18083182640144665,0.18083182640144665,0.0,27.999899999999997,False,finals,percent
16,10,Kellie Pickler,0.5424954792043399,2.0,0.5424954792043399,0.0,0.0,0.5424954792043399,0.5424954792043399,0.0,30.0,False,finals,percent
17,1,Valerie Harper,0.07450078187077389,5.0,0.07450078187077389,0.0681027892700641,0.9141218047453561,0.0034438207780541487,0.2517833454761726,0.24833952469811846,21.0,False,no_elim,percent
17,1,Brant Daugherty,0.08809982050029086,8.0,0.08809982050029086,0.08020554568297082,0.9103939728420517,0.0022517225404512582,0.27857169020180866,0.2763199676613574,22.0,False,no_elim,percent
17,1,Elizabeth Berkley Lauren,0.07990170911903895,10.0,0.07990170911903895,0.0700084114503821,0.8761816503632507,0.0025589734050768,0.25523739304164117,0.25267841963656434,24.0,False,no_elim,percent
17,1,Leah Remini,0.0855700884115978,2.0,0.0855700884115978,0.08239399434623756,0.9628831263283109,0.0011128332003876398,0.2964841665759128,0.2953713333755252,21.0,False,no_elim,percent
17,1,Corbin Bleu,0.09773019029015101,4.0,0.09773019029015101,0.08423247812684213,0.8618879978702145,0.004579884465308734,0.2858644710785062,0.2812845866131975,24.0,False,no_elim,percent
17,1,Amber Riley,0.0768271486481448,9.0,0.0768271486481448,0.07036235110278023,0.9158526933420698,0.004868223652546621,0.24503229678680477,0.24016407313425814,27.0,False,no_elim,percent
17,1,Keyshawn Johnson,0.07809106837203543,3.0,0.07809106837203543,0.06371418332206993,0.8158959093367524,0.003175500380951849,0.22995972254267902,0.22678422216172717,17.0,False,no_elim,percent
17,1,Bill Engvall,0.09230716886802874,7.0,0.09230716886802874,0.08295441970012897,0.8986779751512133,0.002227029799105989,0.2914439009429009,0.2892168711437949,18.0,False,no_elim,percent
17,1,Christina Milian,0.08389715226271066,12.0,0.08389715226271066,0.07220067070140655,0.8605854748116245,0.0014133379115872423,0.2673514217850736,0.26593808387348633,22.0,False,no_elim,percent
17,1,"Nicole ""Snooki"" Polizzi",0.08962866933742346,6.0,0.08962866933742346,0.09942139371607386,1.109258838049442,0.002220331535348727,0.36729988636493943,0.3650795548295907,23.0,False,no_elim,percent
17,1,Jack Osbourne,0.0763855687129491,11.0,0.0763855687129491,0.0647707225357638,0.8479444945205891,0.0026903260400972665,0.23253126355075923,0.22984093751066195,23.0,False,no_elim,percent
17,1,Bill Nye,0.0770606336068553,1.0,0.0770606336068553,0.0656549192663486,0.8519903887126735,0.0017494945497426606,0.23922538089787784,0.23747588634813518,14.0,False,no_elim,percent
17,2,Valerie Harper,0.09761317925457419,10.0,0.09761317925457419,0.0643708521974959,0.6594483718604486,0.013752318121956332,0.24857499267779315,0.23482267455583683,19.0,False,single_elim,percent
17,2,Brant Daugherty,0.06817602565975184,12.0,0.06817602565975184,0.048162824744126455,0.7064481129165452,0.007604267042390122,0.17131901454046009,0.16371474749806997,23.0,False,single_elim,percent
17,2,Elizabeth Berkley Lauren,0.08278121386593172,1.0,0.08278121386593172,0.0508010452244688,0.613678427636683,0.007678929327635529,0.20090956514195019,0.19323063581431466,25.0,False,single_elim,percent
17,2,Leah Remini,0.08861936330521879,5.0,0.08861936330521879,0.06285564238679985,0.7092766182418581,0.009635494907543202,0.22540666036128973,0.21577116545374653,24.0,False,single_elim,percent
17,2,Corbin Bleu,0.09026882408612531,4.0,0.09026882408612531,0.06241489943572158,0.6914336150765439,0.011651647821129579,0.23204047624342516,0.2203888284222956,26.0,False,single_elim,percent
17,2,Amber Riley,0.0809031293213041,9.0,0.0809031293213041,0.05794693269390156,0.7162508188297904,0.011090619208558647,0.22422352705642498,0.21313290784786634,24.0,False,single_elim,percent
17,2,Keyshawn Johnson,0.03816694842635191,3.0,0.03816694842635191,0.02794914831235076,0.7322866876049471,0.0033608964139038794,0.10599300727721415,0.10263211086331027,18.0,True,single_elim,percent
17,2,Bill Engvall,0.0770105427930389,11.0,0.0770105427930389,0.057205188168020546,0.7428228138512631,0.004577997835287966,0.21446703169525774,0.20988903385996976,21.0,False,single_elim,percent
17,2,Christina Milian,0.08308385009632832,6.0,0.08308385009632832,0.05404223755673455,0.650454178869082,0.010898535881208439,0.22298444143433163,0.2120859055531232,25.0,False,single_elim,percent
17,2,"Nicole ""Snooki"" Polizzi",0.10973806669900586,8.0,0.10973806669900586,0.07594038893959544,0.6920150058656164,0.01733858144886344,0.27355558422610415,0.2562170027772407,20.0,False,single_elim,percent
17,2,Jack Osbourne,0.08187138301384575,2.0,0.08187138301384575,0.05228754681915918,0.6386547390612793,0.014085269726308634,0.2130295869861177,0.19894431725980907,24.0,False,single_elim,percent
17,2,Bill Nye,0.10176747347852329,7.0,0.10176747347852329,0.05816614359861425,0.5715592767833972,0.012858049680297728,0.21980591776811084,0.20694786808781312,17.0,False,single_elim,percent
17,3,Valerie Harper,0.09763641937766028,3.0,0.09763641937766028,0.06397131579709524,0.6551993215168261,0.007879992612739627,0.27675297236828833,0.2688729797555487,16.0,False,single_elim,percent
17,3,Brant Daugherty,0.08868166629663028,10.0,0.08868166629663028,0.06585223500748605,0.7425687595106839,0.0044065612397706615,0.22909256857207067,0.22468600733230001,27.0,False,single_elim,percent
17,3,Elizabeth Berkley Lauren,0.1167126437463864,7.0,0.1167126437463864,0.07395570447431529,0.633656320660969,0.01507622755028093,0.2874344134387071,0.2723581858884262,25.0,False,single_elim,percent
17,3,Leah Remini,0.09327431796840858,6.0,0.09327431796840858,0.07195229463009371,0.7714052069222632,0.009524652410526517,0.2645984365982962,0.25507378418776966,24.0,False,single_elim,percent
17,3,Corbin Bleu,0.08079741348846359,8.0,0.08079741348846359,0.05814578785484638,0.7196491233123897,0.006847164501484845,0.19253235189988505,0.1856851873984002,26.0,False,single_elim,percent
17,3,Amber Riley,0.09827785496436649,1.0,0.09827785496436649,0.06676252762811394,0.6793242240013097,0.007984016715368036,0.242548400618101,0.234564383902733,24.0,False,single_elim,percent
17,3,Bill Engvall,0.09883671004300743,4.0,0.09883671004300743,0.06830237035086877,0.6910627665777388,0.008884188331556409,0.2547077409628701,0.24582355263131367,24.0,False,single_elim,percent
17,3,Christina Milian,0.09780514190602498,2.0,0.09780514190602498,0.06219624260282775,0.6359199662426374,0.008047513540478831,0.22497313928799448,0.21692562574751564,26.0,False,single_elim,percent
17,3,"Nicole ""Snooki"" Polizzi",0.08710603894070496,9.0,0.08710603894070496,0.05402999457904464,0.6202784006031573,0.019063699110519645,0.21904060741558873,0.1999769083050691,25.0,False,single_elim,percent
17,3,Jack Osbourne,0.1002076187994653,5.0,0.1002076187994653,0.07589972692447713,0.7574247123926237,0.009026832955779036,0.309016967624912,0.29999013466913294,22.0,False,single_elim,percent
17,3,Bill Nye,0.04066417446888175,11.0,0.04066417446888175,0.032390538210492245,0.7965374572063513,0.0043355886995443205,0.12079874082576643,0.1164631521262221,16.0,True,single_elim,percent
17,4,Valerie Harper,0.04497795178775835,5.0,0.04497795178775835,0.03293086048930348,0.7321556253046345,0.002118606350576564,0.1341965726914498,0.13207796634087324,18.0,True,single_elim,percent
17,4,Brant Daugherty,0.11035730432922776,10.0,0.11035730432922776,0.07023528720957123,0.6364353277096686,0.018480959328715046,0.27882719574955267,0.26034623642083765,21.0,False,single_elim,percent
17,4,Elizabeth Berkley Lauren,0.10352476722936775,7.0,0.10352476722936775,0.08029869764027993,0.7756472167168148,0.008529253784512828,0.29544855822801186,0.28691930444349906,27.0,False,single_elim,percent
17,4,Leah Remini,0.08284661879185737,2.0,0.08284661879185737,0.06419643443713975,0.7748829740527811,0.00801558934662,0.24092969551504229,0.23291410616842229,24.0,False,single_elim,percent
17,4,Corbin Bleu,0.12521615082963977,9.0,0.12521615082963977,0.06662713995373357,0.5320970135168268,0.02794173700067058,0.2838634821989637,0.2559217451982931,27.0,False,single_elim,percent
17,4,Amber Riley,0.1028850965541765,3.0,0.1028850965541765,0.0649147397066042,0.6309440513507946,0.01677899128106655,0.26657650288721285,0.2497975116061463,27.0,False,single_elim,percent
17,4,Bill Engvall,0.11189756092208274,6.0,0.11189756092208274,0.061061958332453405,0.5456951677472485,0.025401067880173274,0.25590849887536754,0.23050743099519427,21.0,False,single_elim,percent
17,4,Christina Milian,0.09445688720669686,8.0,0.09445688720669686,0.0589016895623463,0.6235827925505889,0.015154776883967182,0.2252165993685991,0.21006182248463193,24.0,False,single_elim,percent
17,4,"Nicole ""Snooki"" Polizzi",0.10791048241592946,4.0,0.10791048241592946,0.06610955691907087,0.6126333177067572,0.015218052326710625,0.26075569661050807,0.24553764428379746,24.0,False,single_elim,percent
17,4,Jack Osbourne,0.1159271799332633,1.0,0.1159271799332633,0.07300430130871824,0.6297427513355446,0.015272359837080833,0.26919025153950893,0.2539178917024281,24.0,False,single_elim,percent
17,5,Brant Daugherty,0.10534080162456601,5.0,0.10534080162456601,0.06378268206549884,0.6054888611183258,0.011436346254850512,0.24011667248531676,0.22868032623046625,27.0,False,single_elim,percent
17,5,Elizabeth Berkley Lauren,0.10676528762545516,9.0,0.10676528762545516,0.07560716797214602,0.708162452262278,0.007673751023899957,0.2835210056974099,0.27584725467350996,26.0,False,single_elim,percent
17,5,Leah Remini,0.11780451370520986,8.0,0.11780451370520986,0.07939220259630987,0.6739317538170493,0.006422081357082928,0.299385330214365,0.29296324885728203,22.0,False,single_elim,percent
17,5,Corbin Bleu,0.11351384724350408,3.0,0.11351384724350408,0.08054668162818693,0.7095758228019947,0.010054678464603582,0.30690414700561214,0.2968494685410086,28.0,False,single_elim,percent
17,5,Amber Riley,0.13498641128268835,4.0,0.13498641128268835,0.07401243529141148,0.5482954508775346,0.024756064356239053,0.266208561312651,0.24145249695641197,26.0,False,single_elim,percent
17,5,Bill Engvall,0.11275263213064171,6.0,0.11275263213064171,0.07021917419285995,0.6227719282794459,0.016075906586572087,0.2899904219829039,0.2739145153963318,24.0,False,single_elim,percent
17,5,Christina Milian,0.06531045439525533,2.0,0.06531045439525533,0.04768687825401257,0.7301568887026644,0.007812081302540946,0.18509920382731443,0.1772871225247735,28.0,True,single_elim,percent
17,5,"Nicole ""Snooki"" Polizzi",0.11933217850517973,1.0,0.11933217850517973,0.08342423321799297,0.6990925179871966,0.009143649496161558,0.32238018827786624,0.3132365387817047,27.0,False,single_elim,percent
17,5,Jack Osbourne,0.12419387348749977,7.0,0.12419387348749977,0.071343244336854,0.5744505930607737,0.012651900279023484,0.27644006327585924,0.2637881629968358,27.0,False,single_elim,percent
17,6,Brant Daugherty,0.12453259852400153,6.0,0.12453259852400153,0.11034368685395785,0.8860626701215483,0.005777524403674653,0.38720139528464,0.38142387088096535,31.0,False,no_elim,percent
17,6,Elizabeth Berkley Lauren,0.11414279095310308,3.0,0.11414279095310308,0.11375676980455977,0.9966180847254409,0.0008725131188262376,0.44868089701709374,0.4478083838982675,31.9998,False,no_elim,percent
17,6,Leah Remini,0.1366076687383861,7.0,0.1366076687383861,0.11748045599253278,0.8599843404949556,0.008611066434030246,0.4017823576911752,0.39317129125714495,27.999899999999997,False,no_elim,percent
17,6,Corbin Bleu,0.12060493383125324,8.0,0.12060493383125324,0.11320145554338772,0.9386138017198731,0.004574660175339651,0.4362200591296094,0.4316453989542698,26.999899999999997,False,no_elim,percent
17,6,Amber Riley,0.11040049234282998,1.0,0.11040049234282998,0.10483527888706726,0.9495906817748606,0.0017603451641306528,0.41856409123560245,0.4168037460714718,31.999899999999997,False,no_elim,percent
17,6,Bill Engvall,0.14148506535303895,4.0,0.14148506535303895,0.1337329576291717,0.9452090028085663,0.006497391130508551,0.4842274273015244,0.47773003617101584,23.9999,False,no_elim,percent
17,6,"Nicole ""Snooki"" Polizzi",0.12746287490643096,2.0,0.12746287490643096,0.09839782424392325,0.7719724212948964,0.014916249789486857,0.3851587316250303,0.3702424818355434,30.0,False,no_elim,percent
17,6,Jack Osbourne,0.1247635753509562,5.0,0.1247635753509562,0.0952811115270377,0.7636933390426289,0.006206333571997252,0.36269164945076676,0.3564853158787695,26.9998,False,no_elim,percent
17,7,Brant Daugherty,0.15546774825704357,6.0,0.15546774825704357,0.07830399930619644,0.5036671601261331,0.046688057299742076,0.33522054311646826,0.2885324858167262,28.5,False,single_elim,percent
17,7,Elizabeth Berkley Lauren,0.11534846497091408,1.0,0.11534846497091408,0.07185514358556427,0.6229397464577363,0.02179855542756689,0.2828902286209301,0.26109167319336324,27.0,False,single_elim,percent
17,7,Leah Remini,0.10529509528245726,5.0,0.10529509528245726,0.05929548636365513,0.5631362614590887,0.017071321574960902,0.2261120495082748,0.20904072793331388,26.5,False,single_elim,percent
17,7,Corbin Bleu,0.13650077345654368,4.0,0.13650077345654368,0.07363286415085357,0.5394318452001453,0.017030832250651936,0.26013800115295815,0.24310716890230621,29.5,False,single_elim,percent
17,7,Amber Riley,0.14389657170381587,8.0,0.14389657170381587,0.08284144742638241,0.5757013276127654,0.03236716430804578,0.33015963773582807,0.2977924734277823,29.5,False,single_elim,percent
17,7,Bill Engvall,0.15689605594254322,2.0,0.15689605594254322,0.08292260203638889,0.5285193530543812,0.03163979797918809,0.30826657891414466,0.2766267809349566,25.0,False,single_elim,percent
17,7,"Nicole ""Snooki"" Polizzi",0.06040437655611206,3.0,0.06040437655611206,0.038444477381213024,0.6364518518265844,0.014145663519034282,0.14183407978203982,0.12768841626300553,27.0,True,single_elim,percent
17,7,Jack Osbourne,0.12619091383057035,7.0,0.12619091383057035,0.08476434523096421,0.6717151226719948,0.018175699313085183,0.34566068427864716,0.327484984965562,28.5,False,single_elim,percent
17,8,Brant Daugherty,0.0638209895811983,4.0,0.0638209895811983,0.04453731441965885,0.6978474423874309,0.00577213007592137,0.17440181403790184,0.16862968396198047,27.0,True,single_elim,percent
17,8,Elizabeth Berkley Lauren,0.14678862013886884,3.0,0.14678862013886884,0.07862122216751626,0.5356084282254039,0.028804396770597873,0.33791268668868707,0.3091082899180892,25.0,False,single_elim,percent
17,8,Leah Remini,0.17463630571081284,6.0,0.17463630571081284,0.09510443496034497,0.5445857006582215,0.03377131654326899,0.3713927187427646,0.3376214021994956,28.0,False,single_elim,percent
17,8,Corbin Bleu,0.1773375484628472,2.0,0.1773375484628472,0.08873267898718437,0.5003603563164071,0.03127213342462568,0.3663433697352018,0.3350712363105761,30.0,False,single_elim,percent
17,8,Amber Riley,0.12896837276545692,7.0,0.12896837276545692,0.0775724882022912,0.6014845847765854,0.020851679280147112,0.2919528298458017,0.27110115056565454,28.0,False,single_elim,percent
17,8,Bill Engvall,0.16682294730808775,5.0,0.16682294730808775,0.09447479879293655,0.566317765396083,0.036511837943798156,0.35804217116247017,0.321530333218672,24.0,False,single_elim,percent
17,8,Jack Osbourne,0.1416252160327282,1.0,0.1416252160327282,0.08642542797420631,0.6102403959843578,0.022402243778871993,0.3381080613941287,0.3157058176152567,30.0,False,single_elim,percent
17,9,Elizabeth Berkley Lauren,0.07346950430234464,6.0,0.07346950430234464,0.04756252221692155,0.6473777467784809,0.007036440005715139,0.17271113872365199,0.16567469871793686,28.0,True,single_elim,percent
17,9,Leah Remini,0.17695727442670545,5.0,0.17695727442670545,0.12242367999470626,0.6918262067617386,0.030197435699341628,0.4950720003076216,0.46487456460827997,27.0,False,single_elim,percent
17,9,Corbin Bleu,0.15621661930710534,4.0,0.15621661930710534,0.07885861887537372,0.5048030047933999,0.027678295118458263,0.30963690294026014,0.2819586078218019,29.0,False,single_elim,percent
17,9,Amber Riley,0.18518443294736261,2.0,0.18518443294736261,0.0948722345139723,0.5123121471539017,0.03882031657776341,0.42257629548628256,0.38375597890851915,25.5,False,single_elim,percent
17,9,Bill Engvall,0.19667715898986998,3.0,0.19667715898986998,0.0931605566335003,0.4736724745496825,0.044911033263922054,0.41677783666569934,0.3718668034017773,21.0,False,single_elim,percent
17,9,Jack Osbourne,0.21149501002661208,1.0,0.21149501002661208,0.11268143135862918,0.5327852949872062,0.047979450263356364,0.46690336815271855,0.4189239178893622,27.0,False,single_elim,percent
17,10,Leah Remini,0.09824355424206896,2.0,0.09824355424206896,0.06710677635628173,0.6830654367677522,0.01309453821892882,0.2569931050600023,0.24389856684107347,32.5,True,single_elim,percent
17,10,Corbin Bleu,0.24999312540412189,4.0,0.24999312540412189,0.11903475597829954,0.4761521171362646,0.057495036669684835,0.4724511874894142,0.41495615081972936,37.5,False,single_elim,percent
17,10,Amber Riley,0.17578446294058303,5.0,0.17578446294058303,0.09629098412068347,0.54777869701973,0.04914419970259856,0.35450943910044114,0.30536523939784255,39.5,False,single_elim,percent
17,10,Bill Engvall,0.24997191095632051,3.0,0.24997191095632051,0.14466065431711128,0.5787076384134943,0.04929476201022978,0.5537074336820882,0.5044126716718584,30.0,False,single_elim,percent
17,10,Jack Osbourne,0.22600694645690567,1.0,0.22600694645690567,0.10922654549350216,0.48328844381781116,0.05308891999603822,0.45605312767189793,0.4029642076758597,35.5,False,single_elim,percent
17,11,Corbin Bleu,0.27124773960216997,2.0,0.27124773960216997,0.0,0.0,0.27124773960216997,0.27124773960216997,0.0,29.6664,False,finals,percent
17,11,Amber Riley,0.5424954792043399,1.0,0.5424954792043399,0.0,0.0,0.5424954792043399,0.5424954792043399,0.0,31.333199999999998,False,finals,percent
17,11,Bill Engvall,0.0054249547920434,4.0,0.0054249547920434,0.0,0.0,0.0054249547920434,0.0054249547920434,0.0,25.499899999999997,True,finals,percent
17,11,Jack Osbourne,0.18083182640144665,3.0,0.18083182640144665,0.0,0.0,0.18083182640144665,0.18083182640144665,0.0,27.999899999999997,False,finals,percent
18,1,Billy Dee Williams,0.08294756566925983,10.0,0.08294756566925983,0.07777446660913535,0.9376341052067183,0.0021458955896910045,0.25637167439118264,0.2542257788014916,15.0,False,no_elim,percent
18,1,Danica McKellar,0.08035801619814985,9.0,0.08035801619814985,0.07044586866081748,0.8766501701515922,0.0033936773603757547,0.2593550583480655,0.2559613809876897,24.0,False,no_elim,percent
18,1,James Maslow,0.07646160135591801,8.0,0.07646160135591801,0.06813454440040917,0.8910949169654838,0.0017719257140988965,0.23898542694130692,0.23721350122720802,21.0,False,no_elim,percent
18,1,Candace Cameron Bure,0.09002395193553893,4.0,0.09002395193553893,0.08758151676526743,0.9728690507909796,0.001467614486273768,0.35200578543461286,0.3505381709483391,25.0,False,no_elim,percent
18,1,Sean Avery,0.08303896927834759,6.0,0.08303896927834759,0.06815904696023166,0.8208079588473811,0.004133923309214604,0.24806543544144768,0.24393151213223307,20.0,False,no_elim,percent
18,1,Diana Nyad,0.08400407143618802,5.0,0.08400407143618802,0.07876221995835651,0.9376000295941207,0.0017586766808942516,0.2973536314161382,0.29559495473524394,18.0,False,no_elim,percent
18,1,Charlie White,0.07038454659031702,1.0,0.07038454659031702,0.06816836556124695,0.9685132428454646,0.0029468677736375,0.21975194830474928,0.21680508053111178,27.0,False,no_elim,percent
18,1,Amy Purdy,0.09122255775889128,11.0,0.09122255775889128,0.07254698478233643,0.7952746172120784,0.004804568521338202,0.26104448527756174,0.25623991675622354,24.0,False,no_elim,percent
